iso_alpha_3,year,frac_trns_mtkm_dem_freight_water_borne,frac_trns_mtkm_dem_freight_road_heavy_freight,frac_trns_mtkm_dem_freight_rail_freight,frac_trns_mtkm_dem_freight_aviation
HTI,2016,0.10736018857625441,0.7228919365486056,0.1646189558362319,0.0051289190389081
HTI,2017,0.10736673372182244,0.7229360070427752,0.16462899174178625,0.005068267493616208
HTI,2018,0.10737336170365351,0.7229806354468006,0.16463915458780243,0.005006848261743502
HTI,2019,0.10738008371349907,0.7230258970633511,0.16464946172359396,0.004944557499555821
HTI,2020,0.10738690860026845,0.7230718512586759,0.1646599265610941,0.004881313579961561
HUN,2011,0.13042777405681424,0.7858119041996958,0.08370658951239911,5.373223109087479e-05
HUN,2012,0.13043421658206822,0.7839173338540275,0.08564411002642718,4.339537477092181e-06
HUN,2013,0.13043115087311144,0.7838873049758328,0.08565370084491027,2.784330614564103e-05
HUN,2014,0.13043130134193,0.7837549445255838,0.08578706442061636,2.6689711869835406e-05
HUN,2015,0.1304313311873552,0.7857325749138687,0.08380963286228402,2.646103649217105e-05
HUN,2016,0.13043149096044904,0.7854777845960366,0.08406548839377063,2.52360497437051e-05
HUN,2017,0.13043156746950943,0.7810606049728313,0.08848317833922245,2.464921843690855e-05
HUN,2018,0.13043140937876724,0.782932001543581,0.08661072786641698,2.5861211234661705e-05
HUN,2019,0.13043140657977367,0.7825251797717527,0.08701753081467134,2.5882833802258805e-05
HUN,2020,0.1304310633488608,0.7649252808675023,0.10461514130785841,2.851447577842619e-05
IDN,2011,0.18876373552296646,0.5213280575581264,0.2894377278143565,0.0004704791045504582
IDN,2012,0.18460321389408998,0.5318335621232138,0.2830582613195673,0.0005049626631289092
IDN,2013,0.18112082091609807,0.5407526099385941,0.27771859205364846,0.0004079770916594461
IDN,2014,0.17811904816430443,0.5483191023873453,0.2731158738618208,0.0004459755865295231
IDN,2015,0.17553025734028668,0.5549724622635936,0.2691463946007724,0.00035088579534737807
IDN,2016,0.17366666108466317,0.5596180899202957,0.26628888032398357,0.0004263686710576388
IDN,2017,0.17199512880334022,0.5638421803907168,0.2637258641374489,0.00043682666849411767
IDN,2018,0.17048075102823793,0.5676684835371967,0.2614038182511953,0.00044694718337022845
IDN,2019,0.16911573313159536,0.5712038180043076,0.25931079080177954,0.000369658062317412
IDN,2020,0.16787929372946778,0.5744629630303227,0.2574149170422546,0.00024282619795495093
IND,2011,0.21314620360857972,0.6601433173294399,0.12638813161325896,0.0003223474487215198
IND,2012,0.21085538589603345,0.6701820780649669,0.11867404985747447,0.00028848618152507813
IND,2013,0.20628725065509737,0.6795966139009645,0.1138197501002159,0.00029638534372226384
IND,2014,0.20164155052443847,0.6895784075801044,0.10848542089050069,0.00029462100495637137
IND,2015,0.19791704184478426,0.7039884335101045,0.09782043300963959,0.0002740916354717317
IND,2016,0.19511244255732102,0.7170360054369641,0.08758408897382572,0.00026746303188919664
IND,2017,0.19118692809980584,0.7229660296293674,0.08553237082352699,0.0003146714472997758
IND,2018,0.15091514156755034,0.6174596594948416,0.23140321703193284,0.00022198190567521367
IND,2019,0.1500633487691842,0.6196874739845802,0.2300971347584974,0.00015204248773809
IND,2020,0.14930783806117714,0.6216877454841917,0.22893868504216047,6.573141247068327e-05
IRL,2011,0.17455492802794836,0.8161168275724499,0.004287400154856019,0.005040844244745674
IRL,2012,0.17480740320640892,0.8164003051140286,0.0037368556795622254,0.005055436000000171
IRL,2013,0.1782235995678496,0.81217379530131,0.004375793509378486,0.005226811621461959
IRL,2014,0.175268142086152,0.8153446547789857,0.004150604025549714,0.005236599109312652
IRL,2015,0.17763566860855284,0.8127277725117561,0.003943685107214344,0.005692873772476707
IRL,2016,0.17028679764744337,0.8219565776371531,0.0035738780981252947,0.0041827466172781845
IRL,2017,0.16861071037815623,0.822529231548142,0.003482932044157105,0.0053771260295447645
IRL,2018,0.16843544821498027,0.8224151451302705,0.003159721472764691,0.00598968518198466
IRL,2019,0.16522883122377702,0.8265797824032983,0.00239222382559038,0.0057991625473343775
IRL,2020,0.167565062030917,0.8250021518071667,0.0026729491783594717,0.004759836983556775
IRQ,2011,0.28426959190531,0.2796844546821841,0.43588004085292287,0.0001659125595830084
IRQ,2012,0.27275084363613794,0.3088774659992072,0.41821796028217567,0.00015373008247914155
IRQ,2013,0.26380527739838544,0.33159886679137485,0.40450142538568934,9.443042455032995e-05
IRQ,2014,0.26158281917483456,0.3372358368170666,0.40109365612313,8.76878849686939e-05
IRQ,2015,0.2369052392683839,0.3998320606313695,0.3632547001458518,7.999954394834761e-06
IRQ,2016,0.2419086184157112,0.3871586041786774,0.3709265482592354,6.229146375945089e-06
IRQ,2017,0.24620107344351408,0.37618917025012294,0.3775083126784669,0.00010144362789610544
IRQ,2018,0.2500821350252514,0.3663538387035477,0.38345927376573924,0.00010475250546172982
IRQ,2019,0.2539690445403132,0.3565434285888216,0.38941920160277377,6.832526809141178e-05
IRQ,2020,0.2581678360779606,0.3459068445409177,0.3958573486741839,6.797070693783583e-05
ISL,2011,0.002768344477476673,0.10004668181392443,0.8919014150264745,0.0052835586821244375
ISL,2012,0.0007725490133340383,0.10120392074675902,0.8916947952030667,0.006328735036840174
ISL,2013,0.0020496312837643455,0.10350637983009946,0.8880931193721648,0.006350869513971429
ISL,2014,0.0008285859474914569,0.10835354697965205,0.884697841394978,0.006120025677878512
ISL,2015,0.001891290196777573,0.11436001389848392,0.876959165268541,0.0067895306361975575
ISL,2016,0.0014170773443387978,0.12963177097777526,0.8610643035799733,0.007886848097912624
ISL,2017,0.0009695910086781251,0.13937870749748046,0.8495466027915948,0.010105098702246735
ISL,2018,0.0011452028663214214,0.14296953678496901,0.846021681816725,0.009863578531984678
ISL,2019,0.002173615832752297,0.14200956773981674,0.8474451651159379,0.008371651311493119
ISL,2020,0.0017616189642080554,0.1145052326735236,0.8752358983797683,0.008497249982499983
ISR,2011,0.12990335525158775,0.8609529167463114,0.005069451513054632,0.004074276489046303
ISR,2012,0.12997447151857,0.8620957668451482,0.004400709814759459,0.0035290518215223047
ISR,2013,0.13000430122305456,0.8623400406480441,0.004355300907595133,0.003300357221306216
ISR,2014,0.1301028968677096,0.8627993083485036,0.00455333726691902,0.0025444575168677933
ISR,2015,0.13006697684657353,0.8628200415524516,0.004293137437095323,0.0028198441638795013
ISR,2016,0.13006868436760058,0.862096270521531,0.0050282921200933755,0.0028067529907748498
ISR,2017,0.13002325037569865,0.862050502383604,0.004771166764679588,0.0031550804760177233
ISR,2018,0.13000118915493794,0.8625463221356583,0.004128272074613177,0.0033242166347906554
ISR,2019,0.13005937048302937,0.8630445918988466,0.004017877836988261,0.002878159781135818
ISR,2020,0.13010077199883968,0.8634184684928695,0.003920011468037607,0.002560748040253272
ITA,2011,0.13774419851056083,0.8095584935798718,0.05074745765860704,0.0019498502509603876
ITA,2012,0.14378507526767761,0.7960580074536389,0.0578834502698285,0.002273467008855093
ITA,2013,0.1392558886701021,0.8042332747290387,0.053978953262191195,0.0025318833386680085
ITA,2014,0.15575872466033644,0.7819396124902797,0.059387304234747605,0.002914358614636391
ITA,2015,0.15196039557475507,0.7834872177073551,0.061743845545781315,0.0028085411721085864
ITA,2016,0.16752169357627505,0.7621907230832417,0.06708784060981361,0.0031997427306697645
ITA,2017,0.1686759711810816,0.7644994888141268,0.06278439823897104,0.0040401417658205785
ITA,2018,0.16169943215678725,0.773910275094355,0.060502957881803446,0.0038873348670544192
ITA,2019,0.1493955151511205,0.7922276103341055,0.05491106567236269,0.0034658088424113507
ITA,2020,0.13847595829146853,0.8026757931123026,0.056197460092860786,0.00265078850336811
JAM,2011,0.1079093245984825,0.7265894522481212,0.16546096436017607,4.025879322037145e-05
JAM,2012,0.10790933117483885,0.7265894965635762,0.16546097443511246,4.019782647241872e-05
JAM,2013,0.10790933764023306,0.7265895400506743,0.1654609843214625,4.0137987629922864e-05
JAM,2014,0.10790934399147607,0.7265895829457006,0.16546099416115817,4.007890166518946e-05
JAM,2015,0.107911859706606,0.7266065219588226,0.16546485156133908,1.6766773232331454e-05
JAM,2016,0.10790782659225966,0.7265793657420369,0.1654586673998214,5.414026588202716e-05
JAM,2017,0.10790998750905156,0.7265939158301993,0.16546198085522254,3.411580552669126e-05
JAM,2018,0.10790772131757742,0.7265786568805008,0.1654585060627473,5.5115739174270413e-05
JAM,2019,0.10790934672593006,0.7265896012390464,0.16546099835075645,4.005368426713497e-05
JAM,2020,0.10790934576594974,0.7265895946789835,0.16546099683070295,4.00627243637096e-05
JOR,2011,0.10763596388501728,0.7247488235081904,0.16504181125887843,0.0025734013479137793
JOR,2012,0.10764793241595252,0.7248294114776647,0.16506016308755045,0.002462493018832148
JOR,2013,0.10767082744139862,0.7249835713515923,0.16509526878705705,0.002250332419951993
JOR,2014,0.10767167138186551,0.7249892539399315,0.16509656271771844,0.0022425119604844858
JOR,2015,0.10767710575173108,0.7250258454062242,0.16510489552833435,0.002192153313710432
JOR,2016,0.10771066867905599,0.7252518357557874,0.1651563586090432,0.0018811369561133073
JOR,2017,0.10768901940120877,0.7251060639725047,0.16512316313860492,0.0020817534876816372
JOR,2018,0.1076645786441909,0.7249414962024686,0.16508568725792663,0.002308237895413868
JOR,2019,0.10769580498500196,0.7251517536016132,0.16513356763753467,0.002018873775850148
JOR,2020,0.10780763137082,0.7259047179819605,0.16530503479578945,0.000982615851430108
JPN,2011,0.25371581793152714,0.7077786433789103,0.029009770880472727,0.00949576780908971
JPN,2012,0.2753500672948279,0.6820338975847946,0.03170403016796364,0.010912004952413902
JPN,2013,0.2788647799480601,0.6777096003222208,0.03178599901701598,0.011639620712703101
JPN,2014,0.2800617686079932,0.6745295037992156,0.03216152758878052,0.01324720000401067
JPN,2015,0.2815317749611597,0.6713632507377042,0.03358603325954062,0.013518941041595428
JPN,2016,0.27633983700314374,0.6767567784659008,0.03256723436233971,0.014336150168615726
JPN,2017,0.2755609057359559,0.6751740208682154,0.032992560275890724,0.016272513119937906
JPN,2018,0.276294457754782,0.6792895076347725,0.029882055024330764,0.014533979586114762
JPN,2019,0.26255788946535674,0.692703781161651,0.030936585832631293,0.013801743540361034
JPN,2020,0.24604537058462972,0.7120766465367268,0.029335292909572687,0.012542689969070746
KAZ,2011,0.004045899904228347,0.7171656611784522,0.27872377834127227,6.466057604722966e-05
KAZ,2012,0.0032642405112994774,0.7204444553451419,0.27622729647469607,6.400766886272093e-05
KAZ,2013,0.00311315476280013,0.7335407246263888,0.26327925125982654,6.68693509846185e-05
KAZ,2014,0.002873343085673641,0.7478387562833864,0.24923597232310823,5.1928307831753816e-05
KAZ,2015,0.0017582454461824637,0.73894752104839,0.25925277931391577,4.1454191511679785e-05
KAZ,2016,0.002201727303766498,0.7386570415771441,0.259098704926237,4.2526192852586737e-05
KAZ,2017,0.001614746256773763,0.7311667073080151,0.2671680809511782,5.046548403287572e-05
KAZ,2018,0.0013351125427957123,0.7298314913533881,0.26878626599497113,4.7130108845026035e-05
KAZ,2019,0.00037349831638678406,0.7322388267723745,0.2673415894624552,4.608544878353456e-05
KAZ,2020,0.13064942560027662,0.6195275442316387,0.2498035691391596,1.94610289251188e-05
KEN,2011,0.10769852677030275,0.7251700805314836,0.16513774111732551,0.0019936515808881227
KEN,2012,0.10765195981753811,0.7248565293002385,0.1650663383524289,0.0024251725297945227
KEN,2013,0.10762800614961276,0.7246952413526886,0.16502960943624426,0.002647143061454476
KEN,2014,0.10764049576512383,0.7247793383962501,0.1650487601935579,0.002531405645068141
KEN,2015,0.10765918476183155,0.7249051773828435,0.16507741666178588,0.0023582211935389945
KEN,2016,0.10763398897966077,0.7247355257561351,0.16503878308202283,0.0025917021821812653
KEN,2017,0.10757500078888131,0.7243383386390592,0.16494833455510163,0.003138326016957866
KEN,2018,0.1075804244407108,0.7243748580682472,0.1649566508928205,0.0030880665982215565
KEN,2019,0.1075791963438559,0.7243665887796764,0.1649547676950556,0.003099447181411953
KEN,2020,0.10780435392276572,0.7258826497466224,0.16530000934824077,0.0010129869823711022
KHM,2011,0.17173921801808778,0.5649255721036749,0.2633334675996609,1.742278576456832e-06
KHM,2012,0.171823016097649,0.564713785447638,0.263461958057637,1.2403970760666795e-06
KHM,2013,0.1719011391481935,0.5644977469498339,0.26358174677828866,1.936712368388764e-05
KHM,2014,0.17197809656053983,0.5642906280365398,0.2636997481349942,3.15272679261198e-05
KHM,2015,0.172053681643028,0.564089547781243,0.26381564523601453,4.1125339714477384e-05
KHM,2016,0.17214891925883608,0.5638638216682152,0.26396167615665994,2.5582916288695157e-05
KHM,2017,0.17224116476823434,0.5636402790590391,0.26410311932304065,1.5436849685933222e-05
KHM,2018,0.17233001584902777,0.5634187873286159,0.2642393576666793,1.1839155677105451e-05
KHM,2019,0.17241614057091936,0.5632004727055493,0.2643714155745276,1.197114900376002e-05
KHM,2020,0.1724993518660315,0.5629844254692954,0.264499006175009,1.721648966415918e-05
KWT,2011,0.17862367983138977,0.537771694354761,0.27388964240346386,0.009714983410385366
KWT,2012,0.1601046132323759,0.5884910576287874,0.24549374032355425,0.005910588815282355
KWT,2013,0.15146983103629752,0.6123176523936027,0.23225374089764445,0.003958775672455428
KWT,2014,0.14618471079596088,0.6263254314813561,0.22414988987051565,0.0033399678521675294
KWT,2015,0.1426821953624669,0.6363730698860433,0.218779366295851,0.002165368455638782
KWT,2016,0.14524317010488727,0.6294430358968184,0.22270619423098506,0.0026075997673091554
KWT,2017,0.14811931775645953,0.6205256958616202,0.22711628708066,0.004238699301260288
KWT,2018,0.1515647182466623,0.6097306253567253,0.23239923465666712,0.006305421739945334
KWT,2019,0.15625133284954884,0.5971802741360447,0.23958537693001183,0.006983016084394671
KWT,2020,0.16353926232607802,0.5828858548012477,0.2507602023179594,0.0028146805547148495
LBN,2011,0.15191557798639402,0.6145472795606826,0.232937219604292,0.0005999228486312388
LBN,2012,0.14429785874888987,0.6338899832367044,0.22125671669709057,0.0005554413173150583
LBN,2013,0.1386344685314839,0.6481068201228469,0.21257285170913812,0.0006858596365309662
LBN,2014,0.13398371319006583,0.6600501436427701,0.20544169352289116,0.0005244496442729803
LBN,2015,0.12986795163737383,0.6705721866365572,0.1991308591614402,0.00042900256462877
LBN,2016,0.1292176148952763,0.6722935224418549,0.19813367617795458,0.00035518648491408996
LBN,2017,0.1282873830316876,0.6745994618869103,0.19670732060297721,0.0004058344784250587
LBN,2018,0.1271775323565015,0.6774001444667955,0.19500554955927377,0.0004167736174292845
LBN,2019,0.12599729007430702,0.6804389240658043,0.1931958447094369,0.0003679411504518155
LBN,2020,0.12483715433602043,0.6836146168543978,0.1914169700185178,0.00013125879106397201
LBR,2011,0.1072494999142024,0.7221466327782541,0.16444923322440164,0.006154634083141734
LBR,2012,0.10725158968993732,0.7221607039838727,0.16445243758531838,0.006135268740871506
LBR,2013,0.10725364663920603,0.7221745540454957,0.16445559156522505,0.006116207750073088
LBR,2014,0.10725572869547939,0.7221885733217923,0.1644587840616176,0.006096913921110762
LBR,2015,0.10725788540638427,0.7222030950714777,0.16446209095280867,0.006076928569329366
LBR,2016,0.10726027334980184,0.7222191739435293,0.16446575249712797,0.006054800209540731
LBR,2017,0.10726273250408631,0.7222357321932641,0.16446952324354594,0.006032012059103489
LBR,2018,0.10726527542246085,0.7222528545471092,0.16447342231168052,0.00600844771874932
LBR,2019,0.10726790914917732,0.7222705883043437,0.16447746062897267,0.005984041917506377
LBR,2020,0.10727064139329029,0.7222889854018519,0.1644816500956503,0.0059587231092074165
LBY,2011,0.11749736436703662,0.7023096829393112,0.1801626253557239,3.0327337928217184e-05
LBY,2012,0.1158009477609543,0.7066270840644183,0.17756145323346326,1.0514941164031473e-05
LBY,2013,0.11431342900557076,0.710388989181493,0.1752805911480441,1.699066489235905e-05
LBY,2014,0.11301353641829172,0.7136863907141034,0.17328742246742676,1.2650400178083675e-05
LBY,2015,0.11187414150804084,0.7165750256334108,0.17154035029588238,1.0482562665945543e-05
LBY,2016,0.11172607073895305,0.7169549977911995,0.1713133084636741,5.623006173353789e-06
LBY,2017,0.11159477315225909,0.7172882270578615,0.17111198552985768,5.014260021663453e-06
LBY,2018,0.11147534638006976,0.7175929239049957,0.17092886442795197,2.8652869825747156e-06
LBY,2019,0.11135920812914839,0.7178869694379899,0.17075078578467695,3.0366481847637507e-06
LBY,2020,0.11124104767358432,0.7181868889557583,0.17056960643548316,2.4569351742382734e-06
LKA,2011,0.11897885744763531,0.6965308953691406,0.18243424810517603,0.0020559990780481567
LKA,2012,0.11663684056110207,0.7024332300841487,0.1788431555167288,0.0020867738380205675
LKA,2013,0.11475005689101116,0.7074726964298135,0.17595008724237257,0.0018271594368028637
LKA,2014,0.11314092238029107,0.7116825895086092,0.17348274768206579,0.0016937404290339854
LKA,2015,0.11175371842560312,0.7153228857381775,0.17135570161604916,0.0015676942201701316
LKA,2016,0.1111020480806448,0.7169407041572993,0.17035647369453177,0.0016007740675241593
LKA,2017,0.1105093004741319,0.7185108181106686,0.16944759405264478,0.0015322873625545112
LKA,2018,0.109937366640904,0.7198663281200204,0.16857062886926305,0.0016256763698125206
LKA,2019,0.1094188576151338,0.7213815163651764,0.16777558170304016,0.0014240443166494317
LKA,2020,0.10897995591065557,0.7231226713482007,0.16710259904896815,0.0007947736921753913
LSO,2011,0.10720745276550346,0.721863515256943,0.16438476096866558,0.006544271008887903
LSO,2012,0.10720770050209913,0.72186518336199,0.16438514080750707,0.006541975328403691
LSO,2013,0.10720796947115618,0.7218669944724672,0.16438555318654088,0.006539482869835635
LSO,2014,0.1072082538377599,0.721868909158857,0.1643859892486847,0.006536847754698588
LSO,2015,0.10720854908738137,0.7218708971917889,0.1643864419271427,0.006534111793686974
LSO,2016,0.10720888248957315,0.7218731421965572,0.164386953142979,0.006531022170890811
LSO,2017,0.1072092254891414,0.7218754516465694,0.16438747910816917,0.006527843756119992
LSO,2018,0.1072095804457426,0.7218778417090946,0.1643880233963699,0.006524554448792984
LSO,2019,0.10720994579126296,0.721880301764801,0.16438858353204353,0.006521168911892396
LSO,2020,0.1072103220505061,0.7218828352428877,0.16438916052884936,0.006517682177756784
LTU,2011,0.1304312614791264,0.691756719529785,0.1777850236643909,2.699532669771471e-05
LTU,2012,0.13043021457508772,0.7071244275872224,0.16241033624669576,3.5021590994207046e-05
LTU,2013,0.13042768787555362,0.7243516806380628,0.14516623853229468,5.43929540889082e-05
LTU,2014,0.1304341560984272,0.7237406809502881,0.14582035970589322,4.803245391542446e-06
LTU,2015,0.13043399579336667,0.7198752350032607,0.14968473695251716,6.032250855444378e-06
LTU,2016,0.13043418734848183,0.7362288464372527,0.1333324025526261,4.56366163921969e-06
LTU,2017,0.13043429334028614,0.7470644873275121,0.12249746827439546,3.751057806248518e-06
LTU,2018,0.13043301332596996,0.7484903400781838,0.12106308209494927,1.3564500896857123e-05
LTU,2019,0.13043323808772475,0.7682775094799199,0.1012774111049116,1.1841327443584162e-05
LTU,2020,0.13043254866372933,0.7727566903912929,0.09679363403356936,1.712691140831147e-05
LUX,2011,0.14029745308049574,0.6770292047401302,0.010016871350749912,0.17265647082862423
LUX,2012,0.1443963636511134,0.6384110506379348,0.010826881484278903,0.20636570422667283
LUX,2013,0.13845514359611658,0.631722923951854,0.009204972757269178,0.2206169596947602
LUX,2014,0.13511039762810187,0.633464984714649,0.008075057720208799,0.22334955993704042
LUX,2015,0.1323770142204346,0.6002834067787409,0.008490057137061243,0.25884952186376314
LUX,2016,0.12931695088354492,0.5680432403830503,0.008614135282730228,0.29402567345067454
LUX,2017,0.12695304685920186,0.5564890888507167,0.00897637074551235,0.307581493544569
LUX,2018,0.12714048459802427,0.5722358926020529,0.008890130713592476,0.29173349208633037
LUX,2019,0.12797445784400246,0.5907619106112647,0.007285932310849759,0.27397769923388304
LUX,2020,0.12775232906573264,0.6349722413739569,0.0051205346281172825,0.2321548949321933
LVA,2011,0.13042611428931267,0.6017300081580262,0.2677774204373915,6.645711526964777e-05
LVA,2012,0.13042827636195387,0.6006648674261671,0.26885697498685873,4.988122502042739e-05
LVA,2013,0.13042841540068237,0.61594279575509,0.2535799735827924,4.881526143515283e-05
LVA,2014,0.13042897770350764,0.6230985604022785,0.24642795762110578,4.450427310816686e-05
LVA,2015,0.13043104666819746,0.6318271494448469,0.23771316167646964,2.864221048589607e-05
LVA,2016,0.13043081802044204,0.6458657973054317,0.22367298949751532,3.0395176610983467e-05
LVA,2017,0.1304295516391374,0.656847213936015,0.21268313032490088,4.0104099946731075e-05
LVA,2018,0.13042796814934535,0.6371264698750639,0.23239331778723843,5.224418835234056e-05
LVA,2019,0.13042519721342066,0.6557585737652146,0.21374274099092316,7.348803044156521e-05
LVA,2020,0.1304236150159132,0.7113997352332457,0.1580910315395089,8.561821133218098e-05
MAR,2011,0.30246936758621046,0.5699551389768102,0.1267065208423897,0.0008689725945896466
MAR,2012,0.26237203768249046,0.3348902547892846,0.4023037910684654,0.0004339164597595263
MAR,2013,0.2913269948115044,0.26141804887968156,0.44670139200171327,0.0005535643071006788
MAR,2014,0.31623352782082514,0.5777071871513845,0.10514135597803156,0.0009179290497588712
MAR,2015,0.29289000088272427,0.6290560575080448,0.07719375809442328,0.0008601835148075705
MAR,2016,0.2504441040075279,0.3650616094932831,0.384014292775873,0.0004799937233160616
MAR,2017,0.297521780830873,0.6432813321021641,0.05803593289869647,0.0011609541682663135
MAR,2018,0.24740151605115737,0.3724484869384389,0.3793489912511157,0.000801005759288065
MAR,2019,0.24608974864502886,0.3757672915379796,0.37733761452074494,0.0008053452962465864
MAR,2020,0.2450032909648688,0.37897394672667956,0.37567171282292033,0.0003510494855313593
MDG,2011,0.10787903987434655,0.7263855351599677,0.16541452779526275,0.00032089717042288647
MDG,2012,0.10787267727325353,0.7263426937402823,0.16540477184636376,0.00037985714010030564
MDG,2013,0.10785646286374506,0.7262335167212151,0.1653799097438392,0.0005301106712007509
MDG,2014,0.10786174771440345,0.7262691012965978,0.16538801320028193,0.00048113778871678483
MDG,2015,0.10787041862805502,0.7263274853642445,0.16540130853590249,0.00040078747179796213
MDG,2016,0.10789322928596844,0.7264810771763535,0.1654362848576497,0.00018940868002835601
MDG,2017,0.10788766902838037,0.7264436381158756,0.1654277591939544,0.00024093366178966737
MDG,2018,0.1078851712398644,0.7264268196134883,0.16542392928972097,0.00026407985692630245
MDG,2019,0.10788487372829036,0.7264248164415523,0.16542347304125102,0.00026683678890632536
MDG,2020,0.1079039384865525,0.7265531858797891,0.16545270568942844,9.016994422987927e-05
MDV,2011,0.10790422908513679,0.7265551424596421,0.16545315129375082,8.74771614700759e-05
MDV,2012,0.10790423180552658,0.7265551608008396,0.16545315541722128,8.745197641239487e-05
MDV,2013,0.10790423426772053,0.726555177457249,0.16545315922927267,8.742904575779421e-05
MDV,2014,0.10790423655309882,0.7265551928735946,0.16545316274119073,8.740783211602064e-05
MDV,2015,0.1079055549579665,0.7265640699863559,0.1654551842049301,7.519085074752802e-05
MDV,2016,0.10790418403474732,0.7265548391187013,0.16545308221986335,8.789462668781814e-05
MDV,2017,0.10790298065495565,0.7265467363614428,0.16545123703751233,9.904594608913273e-05
MDV,2018,0.10790424189291356,0.7265552287226033,0.16545317088456712,8.73584999160672e-05
MDV,2019,0.10790424346697193,0.7265552393374597,0.1654531733296597,8.734386590863029e-05
MDV,2020,0.10790424573097573,0.7265552546763309,0.16545317680368504,8.73227890084584e-05
MEX,2011,0.22048314731234078,0.6773181417942876,0.1012153454157513,0.0009833654776203878
MEX,2012,0.2189243933334856,0.6811752926444301,0.0989477997536313,0.0009525142684530091
MEX,2013,0.21888345128090023,0.6834477053301018,0.0968252155420894,0.0008436278469084643
MEX,2014,0.2173017470785864,0.6842442450831643,0.09769849213913742,0.0007555156991119963
MEX,2015,0.2152774725831595,0.6849887272435096,0.09888022633749836,0.0008535738358325346
MEX,2016,0.2154752625679732,0.684828545267641,0.09880843051844547,0.0008877616459403764
MEX,2017,0.21589843707637768,0.6843559567958877,0.09868368354660273,0.0010619225811320046
MEX,2018,0.21640494401123628,0.6837235805865968,0.09867846794443923,0.0011930074577277867
MEX,2019,0.2184490117560816,0.6804301396274218,0.09991742234086823,0.0012034262756284255
MEX,2020,0.2255336813497421,0.6714872309425566,0.10211126925142854,0.0008678184562728218
MKD,2011,0.1273060947622019,0.827222740971458,0.021484557443221187,0.023986606823118976
MKD,2012,0.1272773371719981,0.8294371730870658,0.019078408059588298,0.02420708168134777
MKD,2013,0.1266736643450026,0.8219520597983284,0.022539035835022227,0.028835240021646686
MKD,2014,0.12771539324513878,0.8355814706665915,0.015854484301000372,0.02084865178726946
MKD,2015,0.12756281965635433,0.8391318490905284,0.01128694861850043,0.022018382634616824
MKD,2016,0.12764614026163987,0.8422418893970087,0.008732379013923779,0.02137959132742763
MKD,2017,0.1277179557252941,0.8408610189665475,0.010592019202079748,0.020829006106078643
MKD,2018,0.12766757049617583,0.8392636788021057,0.011853457839066555,0.021215292862651964
MKD,2019,0.12758139372092192,0.8365468599409768,0.013995764865169305,0.02187598147293199
MKD,2020,0.1276694661938204,0.8379063892203947,0.013223385405074754,0.02120075918070999
MLI,2011,0.10789953797789675,0.7265235558164806,0.1654459582509712,0.00013094795465140577
MLI,2012,0.10790517752403792,0.7265615286406742,0.1654546055792203,7.868825606746178e-05
MLI,2013,0.10791179829309722,0.7266061086211106,0.16546475744471842,1.7335641073757497e-05
MLI,2014,0.1079053860130699,0.7265629325863979,0.1654549252424471,7.675615808488184e-05
MLI,2015,0.10790532953149687,0.7265625520816419,0.16545483858847906,7.727979838216164e-05
MLI,2016,0.10790526585017736,0.7265621232528273,0.16545474095050525,7.786994649019167e-05
MLI,2017,0.10790519568776172,0.7265616510459821,0.16545463337394914,7.851989230715317e-05
MLI,2018,0.10790511907385034,0.7265611351153596,0.16545451587703575,7.922993375430619e-05
MLI,2019,0.10790503595741228,0.7265605754455607,0.1654543885462157,8.000005081129218e-05
MLI,2020,0.10790494653008016,0.7265599733712743,0.16545425128559543,8.082881305010624e-05
MLT,2011,0.1079051573841924,0.7265613930014093,0.16545457469798064,7.887491641760488e-05
MLT,2012,0.10790662198672696,0.7265712546651584,0.16545682040858337,6.530293953136001e-05
MLT,2013,0.10790893633702515,0.726586837981168,0.16546036909304115,4.3856588765685946e-05
MLT,2014,0.10790910081258218,0.7265879455043752,0.1654606211799823,4.2332503060293286e-05
MLT,2015,0.10790919930958216,0.7265886085518906,0.16546077223103203,4.141990749516815e-05
MLT,2016,0.10791041939370202,0.7265968239110168,0.16546264308349673,3.0113611784404083e-05
MLT,2017,0.10791016788343691,0.7265951304430379,0.16546225748854893,3.244418497625033e-05
MLT,2018,0.10790685113573874,0.726572797725925,0.16545717170707086,6.317943126546609e-05
MLT,2019,0.10790476717120864,0.7265587655892248,0.1654539763283691,8.249091119725422e-05
MLT,2020,0.10790983446521497,0.7265928854970192,0.16546174622894882,3.553380881690687e-05
MMR,2011,0.10791001862000449,0.7265941255280054,0.16546202853150999,3.38273204800555e-05
MMR,2012,0.10790982445671404,0.7265928181635788,0.16546173089564323,3.562648406403251e-05
MMR,2013,0.10791087997740176,0.7265999253919164,0.16546334932878906,2.5845301892779985e-05
MMR,2014,0.10790997355980175,0.7265938222560484,0.16546195949932221,3.424468482761315e-05
MMR,2015,0.10791055055979724,0.7265977068067463,0.1654628441006465,2.8898532810055187e-05
MMR,2016,0.10790913504906315,0.7265881759749058,0.16546067370318798,4.2015272843045917e-05
MMR,2017,0.1079094615232428,0.726590374267256,0.16546117431413,3.898989537121074e-05
MMR,2018,0.10790965530193067,0.726591678876133,0.16546147138452694,3.719443740943655e-05
MMR,2019,0.10790683669036216,0.726572700361447,0.16545714955632004,6.331339187083386e-05
MMR,2020,0.10791267713510293,0.7266120258605131,0.1654661048615665,9.192142817428081e-06
